,final_cleaned_text,sentiment_polarity,sentiment
879,berlianidris ini program bancaan dia loh dok ini lah program pencucian uang dia apa lagi kalo bukan mbg ini potong kuping saya kalo indonesia bakal aman keuangan nya dari korupsi selama program mbg ini halah halah,0.5,positif
880,berlianidris kasih kerjaan kepada ortu siswa yang layak biar bisa makan sesuai standar pemerintah bukan ksh mbg kalau emg tidak bisa menjalankan sesuai standar kenapa harus dipaksakan toh anak ini mengatakan sesuai fakta,0.1515151515151515,positif
881,nenkmonica tanda ada proyek pengoplosan lagi mbg,0.0,netral
882,gibran sibuk urus mbg yg jd sumber perekonomian baru ibu rt katering lokal petani sayur dan pengusaha umkm emang si onoh sibuk dorong orang kerja jd buruh doang,0.017272727272727273,positif
883,cara menolak mbg adalah dengan tidak di makan mbgno sekolahgratisyes,0.4,positif
884,oke guys ini bahanbahan buat masak menu mbg hari ini kalian bisa liat langsung nggak ada racun ya guys,0.39285714285714285,positif
885,solusi mbg keracunan bikin panduan pengelolaan keselamatan pangan inspeksi higiene dan sanitasi rutin upload memasak di medsos biarkan netizen yg menilai aman gaknya dahlah emosi,0.17777777777777778,positif
886,nardiebonek mbg dijadikan alasan efisiensi bbrp anggaran ternyata yg gede nya buat nyimpen d danantara yasudah tau sendiri rezim ini kelanjutan dr yg kemaren,0.0,netral
887,program mbg gaya india agamanusantara bayuangora paijokhentirr sakkusaitna valhallaah spektrumku kappa bnsphrxyz refublikateis drhthariq iphonedecoco sentjoko lwidhiatmoko ilhampurnama gitaananta jonnypengacara filosofiksi homosapiens,0.0,netral
888,ranikancana setuju dari awal program mbg itu terlalu dipaksakan konsepnya belum matang alure belum jelas mending dibatalno drpd menyusahkan rakyat,0.039999999999999994,positif
889,tibatiba dar der dor bgt ada banyak kasus korupsi yg terungkap di tengah polemik indonesia gelap danantara mbg yg semakin gatau kelanjutannya sd sekitar rumah juga belum dpt mbg vendor retreat yg masih keluarga you know lah berapa anggarannya di tengah efisiensi cont,0.1625,positif
890,ratusan siswa jatinangor tolak mbg sudah hari diberi nasi berbau paket basi tak bisa dimakan sumber,-0.5,negatif
891,tingkatkan kecerdasan dan kesehatan anak indonesia pelajar boyolali dapat paket mbg,0.0,netral
892,retnosetyowt jatengtwit alhmdulillah dapat mbg tapi ayah dan ibu ga kerja,0.0,netral
893,semoga program mbg ini dievaluasi oleh karena yang rakyat lebih butuhkan itu pendidikan gratis bukan makan gratis,0.2333333333333333,positif
894,pesanbunda mana blm bisa dpt mbg ya umur segitu,0.6,positif
895,bangsamsul piyusaja puas ya dengan kondisi sekarang dah dapet mbg yg ada belatungnya cuma kaum dioplos jd yang bilang indonesia terang,0.15,positif
896,mbg makanan bergizi gratis mbg makanan basi gobok,-0.04999999999999999,negatif
897,padahal sebelumnya dibanggakan tuh sama pendukung owo kalo orang papua butuh mbg,0.3166666666666667,positif
898,mereka ngomongin daripada ngurus negara lain kenapa ga ngurus negara sendiri dulu program mbg ini padahal banyak bolongnya huruf b di bagian bergizinya aja ga memenuhi kriteria harusnya program ini ga usah dibela,0.24166666666666667,positif
899,bbcindonesia dedy botak jadi lembur nih kayaknya buat nabokin anak² yg ga mau makan mbg banyak soalnya yg bilang basi alias ga enak,-0.31666666666666665,negatif
900,makan gratis untuk anak sekolah lalu mereka yang bahkan tak mapu sekolah apakah dapat makan gratis masalah dasar pendidikan belum beres udah sibuk ngurusi mbg yang belum jelas rancangannya,0.2,positif
901,lagi di pertemuan an keluarga dan salah satu keluargaku nyeletuk kalo ada berita tentang mbg yang basi tuh yang buat pembencinya prabs ada aja alasan pendukungnya,-0.5,negatif
902,ngga pernah terpikirkan gw diskursus program mbg bisa sampai ke jepang,0.0,netral
903,ndonsback sbyudhoyono temanduit areinismyname florieliciouss propaganda kimberleyps irawanrommi darekarendy hambalang ikn mbg mangkrak terumasuk pendukungnya otak sinting,-0.35,negatif
904,dandim sumenep peletakan batu pertama pembangunan dapur sehat mbg di desa sendang dukung program makan bergizi untuk masyarakat simak selengkapnya disini,0.3666666666666667,positif
905,mendukbangga wihaji bakal masukkan daycare dan tpa ke list program mbg,0.8,positif
906,psiid mbg keren sihh,0.35,positif
907,bbcindonesia mbg makanan basi gratis,-0.04999999999999999,negatif
908,mbg ga perlu dievaluasi tapi perlu dibubarin,0.0,netral
909,bbcindonesia namanya mbg nasional taoi kualitas standar daerah deritarakyatterjajah dennysiregar pdiperjuangan,0.0,netral
910,delicateshera pentingnya pendidikan memadai bukan mbg ya gini tujuannya,0.3333333333333333,positif
911,jodypradhita yurissasamosir choymarkochoy ayprakasa jamalboegis mattdilaga nomerorae putrikayan msaiddidu amaluddinssili yaniarsim panitia skip dulu mau menikmati danantara dan mbg,0.325,positif
912,yang kek gini susah amat diberantas dah yak programnya bagus berjalannya program yg tanda tanya masa yg ginian lolos si tai penyepong mbg suruh makan ginian juga ogah pasti,0.16999999999999998,positif
913,bohong membiayai ikn food estate yg buka lahan di papua ribuan hektar mbg dan projek mercusuar arau projek yg arahnya menuju ke kan,0.0,netral
914,mbgfan ma sassa lhob,0.0,netral
915,emang aneh negara ini tuh masa kaga kepikiran ya mbg itu program pendukung bukan prioritas program pendukung bisa jalan klo fondasi pendidikan udah bagus fasilitas kualitas dan gaji guru kurikulum dll ini malah program pendukung dijadiin prioritas tolol,0.12142857142857143,positif
916,coffinyoursize bagastaw usrek wae sing kon menang tender mbg genah do ngising,0.3,positif
917,masih keracunan jg mitra mbg wajib unboxing bahan mentah pekerja mbg setor sertifikat memasak amp penyajian sekolah harus disterilkan guru upload proses mbg mulai kedatangan makanan sampe selesai program budget ceban nyusahin org seindonesia,-0.23076923076923078,negatif
918,bbcindonesia masalahnya cuma satu ditutup saat masih panas ini mah ibu saya juga tahu caranya nunggu nasi dingin kalau model tutupnya ga ada rongga udara tapi ya namanya mbg,0.125,positif
919,mbg nih sebenernya buat pengalihan isu apa ya selain danantara gw penasaran soalnya ini govt ngoyot banget mbg mbg mbg like genuinely no one gives a fuck about the goddamn mbg yang kagak bergizi itu,-0.1,negatif
920,malaongeluh yens mdyasmara ga abis in juga sih jika di penjara kasi mbg ala mentah belatung juga lokasi mungkin bs di ikn dgn fasilitas air bersih nya,0.06794871794871796,positif
921,kompascom sudah oo lebih hari kerja pertanyaannya coba sebutin satu aja kira kerja apa yg sudah dilakukan ps amp berasa langsung manfaatnya buat rakyat mbg tanyakenapa tanyaserius,0.08888888888888889,positif
922,lo tau ga si ga semua orang bisa bermimpi ga semua orang punya cadangan untuk bangkit ketika gagal dan lo sebagai mahasiswa lebih mentingin mbg dengan efisiensi padahal ortunya di phk otaknya busuk calon guru,0.0,netral
923,kl presidennya bkn bahan pokok gd pengurangan anggaran bwat mbg hm,0.0,netral
924,fak program mbg mbg itu udh sampe batch dibenerin lah proses rekrutmennya,0.0,netral
925,ayayieveryday mbg aja lanjut selama bulan puasa maka twit mam tiang libur,-0.2,negatif
926,bakuldimsum gw g salahin program nya tp yang ngelola sama buat kebijakan mbg kayk ga ikhlas,0.0,netral
927,saya cermati para pemilih mulai pada kesel di reallife soal pertamina ini tapi masih muji seolah presidennya yang bongkar kasus ini amp masih tetep kekeh mbg lebih baik daripada pendidikan gratis maupun kesehatan yang terjamin,0.13999999999999999,positif
928,homosapiens dalam proseduralnya mmg sdh ada standarnya dimana kerjasama dgn umkm lokal untuk pemberdayaan hal yang perlu untuk mbg ini pengawasan ketatnya,0.0,netral
929,penrad siagian soroti masalah serius program mbg dari keracunan hingga ketidaktepatan sasaran,-0.3333333333333333,negatif
930,kumparan nah kalau bulan puasa gak apa apa dikasih mbg yg udah basi ke semua siswa se indonesia biar puasa beneran dan ngerasain jadi orang misqueen chaakkz,0.06666666666666667,positif
931,xoxowantja gapapah yg penting lbh baik dr mbg,0.45,positif
932,apakah itu terlihat seperti di jalankan nya janji kampanye walau pun banyak korban dari anak yg keracunan tidak baik nya mutu mbg dan yg ternyata ada efesiensi yg kemudian adanya danantaraapakah ini modus yg tsm,0.07500000000000001,positif
933,unmagnetism mbg minumnya pertamax oplosan,0.0,netral
934,bakuldimsum tau ga kenapa basi karena mbg adalah makanan basi guys,-0.5,negatif
935,fajrikyoya betul sekali bisa jadi ide mbg yang baik dan benar ini,0.44999999999999996,positif
936,ternyata mbg di kabupaten tempat tinggalku belum berjalan,0.13636363636363635,positif
937,alfax tanggapan sapi wagyu idih guamah najis makanan gua disamain sama mbg,0.0,netral
938,kresbung nah ini mbg sampe nyisa malah ya,0.0,netral
939,blm selesai jujurmbg pagar laut efisiensi danantara pertamina bru bulan pertama jujur,0.3625,positif
940,karena gak ada biaya sebab orang tua diphk gak dapet mbg pula yang ini disuruh bersyukur,0.0,netral
941,bro berpikir hidup itu cuma makan kebutuhan lain bagaimana mau dibayar pakai daun lagian program mbg hanya untuk makan siang dan siswai sekolah aja pagi dan malam mau makan apa kalau gak ada uang karena di phk terus siswa yang gak sekolah gak dapet makan udah gak sekolah,-0.0625,negatif
942,delicateshera korban mbg dikasih makan tp gak dikasih ilmu ya jadi begini,-0.07500000000000001,negatif
943,dut dengerin jangan ego doang digedein sialan ga ada yg bilang program mbg lu berhasil tapi mengakui dan stop program ini will get you something in return percayalah duut,0.375,positif
944,mdyasmara kata gua tuh duit buat mbg atau lainnya aja dah daripada efisiensi gini,0.5,positif
945,bbcindonesia anw indo ini penyumbang sampah sisa makanan terbesar kedua di dunia loh dengan adanya mbg ini bisa bikin kita naik ke pringkat satu yey congrats guys,-0.1,negatif
946,fyiuknow koruptor gua gantung mati semua dan tarik semua aset di kembalikan ke negara mbg ku berhentikan pertahanan apalah militer tai kucing itu bukan program utama parcok gua pecat yg terindikasi gratifikasi kolusi korupsi nepotisme tpi itu cma angan,-0.04444444444444446,negatif
947,arahan ini bertujuan untuk menggerakkan perekonomian masyarakat dan meningkatkan ketahanan pangan nasional ke depan bum desa sentosa jaya tenajar berharap menjadi bumdesa yang mendukung program mbg dan selalu berusaha untuk memastikan program ini berjalan dengan baik,-0.05,negatif
948,repost direktoratpudt dalam upaya mendukung instruksi presiden subianto agar program makan bergizi gratis mbg menggunakan bahan baku dari dalam negeri khususnya dari desa bum desa sentosa jaya tenajar turut hadir untuk memenuhi kebutuhan bahan pangan lokal,0.033846153846153845,positif
949,mbg makan busuk gratis,0.4,positif
950,ofjasmines asal gak atau seharga mbg bolela,-0.05,negatif
951,kairn enak lezat n brgizi mbg,1.0,positif
952,kresbung mbg plis dm min,0.0,netral
953,berlianidris itu program emang minim perencanaan paling gampang cari vendor dan vemdor cari vendor sehingga budget mbg k habis di jalan ya jangan harap bergizi,-0.1,negatif
954,tni koramil purworejo dampingi program makan bergizi gratis untuk siswa prajurit tni dari koramil purworejo kodim purworejo turut serta dalam pendampingan program makan bergizi gratis mbg di kecamatan purworejo kabupaten purworejo pada rabu,0.4,positif
955,fliwskies mbg warga imina yah,0.0,netral
956,mbg saat bulan puasa tetap disalurkan disdikbud kota banjar menunya menyesuaikan,0.0,netral
957,deliskaswagi mahimahitai gila realitanya kek org ga kedapetan mbg,-0.6,negatif
958,menteri koperasi budi arie setiadi mengunjungi peternakan sapi perah kan jabung di malang yang memiliki anggota dan mengelola sapi peternakan ini menghasilkan liter susu per hari untuk mendukung program makan bergizi gratis mbg budiariesetiadi,0.4,positif
959,runazure delicateshera ekspresi blio mlihat hasil program mbg,-0.3,negatif
960,imyoursarc tanyakanrl kyaknya kasus korupsi akhir ni masif dimunculkan buat pnglihan isu indonesiagelap ktidakbecusan mbgdanantara kmren kejelekan polusi ga sih,-0.11249999999999999,negatif
961,kegblgnunfaedh ini fosil kerangka rakyat jelantah yang mati kering kena korban bansos dan mbg belatungan,-0.08333333333333334,negatif
962,belum lagi ada berita ank ank keracunan gegara mbg woi duit efesinsi pajak buat mensejahterakan rakyat ya bukan malah ngeracuni ga heran si ada yg doain ampe go the hell bla bla ya emang sengeselin itu se egois itu giliran pemilu aja berkedok suci giliran begini g ada,-0.4000000000000001,negatif
963,kompascom mbg aja masih semrawut gegayaan nambah program nambah lagi kegagalannya,0.09166666666666667,positif
964,aerithes mau kasih mbg,0.2,positif
965,bakuldimsum sisi positif mbg disalurkan dari sekolah tidak lewat ortu,0.22727272727272727,positif
966,kajari bantaeng satria abdi sh mh menghadiri giat peninjauan pelaksanaan program makan bergizi gratis mbg bersama unsur forkopimda bantaeng dan jajaran terkait bertempat di upt sma negeri bantaeng,0.06666666666666668,positif
967,kalopun mau diadain tolong lah biarin datanya buat yg mau aja jangan semua anak dipaksa makan makanan yg ga enak itu gue tau banget rasanya dipaksa makanan yg ga kita suka masalahnya ini mbg ga bisa ditolak gue pernah dimarahin karena ngebiarin siswa gue ga ngambil mbgnya,0.19999999999999996,positif
968,gue ga nerima buzzer yg ngelawan statement gue soalnya mbg itu wajib habis sementara siswa kelas gue ada yg picky dan sempet ada yang muntah garagara mbg jangan bilang dia ga bersyukur mending lo aja yg makan dan rasain tuh makanan mbg buat siswa,0.5,positif
969,jangan atuh saya udah males mamatahan murid buat ngebawa pulang itu makanan gratis yang jam pagi udah basi itu plis liburin dulu mbg biar saya ga ada dosa ke murid saya soal itu mbg selama puasa soalnya emang mbg bikin saya jadi berdosa karena nyuruh dan maksa siswa,0.010000000000000009,positif
970,rangkuman timeline twitter selama jam commute pulang gelar bahlil dicabut ui kepala kanwil pajak jkt korupsi jt buat anaknya fashion show ihsg mbg basi lagi di ntt jkw ikut retret di magelang dahyun rdp dpr sama shell yg gajelass,-0.5,negatif
971,ikn mbg danantara proyek juta rumah kegilaan ini semua bisa dihentikan asalkan kompak semua stop bayar pajak mulai tahun ini,-0.025,negatif
972,subtakjil emang lu mau mbg,0.2,positif
973,semangkaberuang betul mbg pun pada konteks yg sesuai dengan eksekusi terpercaya adalah kebijakan yang baik,0.5166666666666666,positif
974,bakuldimsum waktu ngerjain ini ya pasti ngerjain seideal mungkin walopun mbg masih bikin geleng krn ini program ga masuk bgt mana exit strategy yg sustain ituh,0.06666666666666667,positif
975,alphawolf lemonggaram aewin jd klo simulasi boleh ada yg keracunan skala nasional itu diurus sama satu dapur yg di pusat atau gmn prasaan belum jalan seluruh indonesia deh itu mbg ngurus yg di kota aja ga becus yg kyk gitu dbilang ga payah yg kyk gtu dbilang bagus lemah,0.04499999999999997,positif
976,bahlilngntot tanyakanrl agen mbg,0.0,netral
977,journalkin takut banget nggak sih mbak kin aku udah siap ngecek nanti di sekolah anak dapet mbg atau nggak terus kalau dapet mbg harus ngecek kualitas mbgnya gimana,0.13333333333333333,positif
978,bakuldimsum jd inget beberapa bulan lalu disuruh bikin plan pilot project semacam mbg tp punya swasta beuh pusing bikin alur dan timing produksi dan distribusi bersama tetek bengek kontrol kejadian tidak diinginkan kayak gini,-0.1,negatif
979,dalam mendukung penuh makan bergizi gratis mbg kementan berkomitmen menyediakan protein hewani berkualitas untuk mendukung kesehatan masyarakat terutama anakanak yuk simak bagaimana upaya kementan memperkuat peternakan lokal ditjenpkh ditjenpkh,0.1875,positif
